date,strategy,spy
2019-06-10,194138.61192260496,153130.78903651913
2019-06-11,193097.8534291252,153093.65850609835
2019-06-12,193034.50298805328,152823.41375851328
2019-06-13,193314.47281629877,153453.98483621175
2019-06-14,192175.81275168565,153284.3866839311
2019-06-17,190852.2857813012,153342.73723149492
2019-06-18,193074.5936153863,154948.36719700033
2019-06-19,193619.51955735884,155298.1285143377
2019-06-20,195359.32245645596,156781.90986571382
2019-06-21,194883.7948295097,156554.0151608239
2019-06-24,194384.3512133985,156362.29707549085
2019-06-25,192634.78725412543,154828.71437768993
2019-06-26,192215.64332823263,154674.27080932315
2019-06-27,193061.019566489,155222.7515577685
2019-06-28,194768.2072125308,156021.46292397447
2019-07-01,196533.5389504385,157437.91256701123
2019-07-02,196715.26406450596,157847.96825027667
2019-07-03,197410.5591718917,159109.9383283103
2019-07-05,197281.1001386656,158928.94724061692
2019-07-08,195565.29118384945,158055.63284552385
2019-07-09,195778.5159256461,158252.67843304042
2019-07-10,196372.46850516743,159008.82377673298
2019-07-11,196897.18019805508,159381.5329497594
2019-07-12,199412.98756465688,160095.07627430218
2019-07-15,199564.57812382505,160148.35129613712
2019-07-16,199783.1555558089,159631.78156583814
2019-07-17,198243.40627212575,158545.54706658714
2019-07-18,201097.6776942009,159125.92083486074
2019-07-19,200140.7057036448,158242.07742362798
2019-07-22,201701.60652911224,158630.7511048867
2019-07-23,202551.340795162,159764.93312378915
2019-07-24,203477.76670015175,160515.73296698002
2019-07-25,201728.8698702596,159748.95061723868
2019-07-26,203390.23994616192,160819.3285981665
2019-07-29,203293.83459436617,160526.36997302884
2019-07-30,203221.15301315248,160132.35079126846
2019-07-31,200477.3193967544,158380.44849385336
2019-08-01,198517.69310425693,157001.30936441926
2019-08-02,196522.41361866964,155819.14382922897
2019-08-05,190414.3005478189,151133.15570089032
2019-08-06,194066.1843274575,153252.52966073927
2019-08-07,194482.3484908365,153343.0791995405
2019-08-08,198113.77495368183,156351.67806776022
2019-08-09,197331.06261274868,155286.6455873341
2019-08-12,195426.60205406847,153396.2642297845
2019-08-13,198368.7435100502,155781.8513139445
2019-08-14,193078.40350834656,151175.7757183583
2019-08-15,194373.86178608023,151575.14040062035
2019-08-16,197084.69327688924,153811.62941691524
2019-08-19,199478.47576983596,155664.71825918034
2019-08-20,198108.077302242,154471.91571794127
2019-08-21,199890.6746286516,155728.6482853823
2019-08-22,199778.5127937106,155680.70076573084
2019-08-23,194284.32186587853,151681.6364493357
2019-08-26,195938.16214297275,153359.0077111364
2019-08-27,195333.891589698,152757.30593581064
2019-08-28,197112.79709006567,153832.90342901283
2019-08-29,199539.59736639715,155797.8158221768
2019-08-30,199379.3554571898,155728.6482853823
2019-09-03,198182.51705331384,154818.05937332293
2019-09-04,200908.74885842745,156575.28917292153
2019-09-05,204099.9991034879,158588.13108741873
2019-09-06,204480.46811925663,158710.5736460482
2019-09-09,204480.65779734284,158790.4861788006
2019-09-10,204329.0493838196,158753.19366351614
2019-09-11,205480.0268910005,159882.0661785533
2019-09-12,206029.61864676888,160435.89242750037
2019-09-13,205241.7334494551,160329.36038214865
2019-09-16,204766.38931490548,159834.19065217458
2019-09-17,206512.30473421636,160238.90083493837
2019-09-18,206630.998964804,160334.68788433215
2019-09-19,205961.9251925104,160324.03287996515
2019-09-20,204305.86969739856,159566.59165736308
2019-09-23,205034.81755867385,159529.0831622604
2019-09-24,203475.71480583792,158277.33612895728
2019-09-25,205553.57574107632,159213.51864947923
2019-09-26,205663.48617962905,158881.79164696572
2019-09-27,203735.54228166983,158025.9176221963
2019-09-30,204657.9822203118,158758.77314215427
2019-10-01,202356.0231621432,156870.3895979235
2019-10-02,199116.5576180483,154099.2965365058
2019-10-03,200347.49379292887,155361.77056744864
