symbol,cik,valid_from,valid_to,status,evidence_count,direct_ticker_proofs,sec_issuer_filings,first_filed,last_filed,name_match,official_name_chain_match,other_sec_tickers_same_cik,source_refs
SNDK,0001000180,2010-01-01,2016-01-01,corroborated_candidate,22,0,22,2010-08-12,2015-10-30,True,False,[],"[{""accession"": ""0001000180-10-000094"", ""cik"": ""0001000180"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-08-12"", ""historical_name"": ""SANDISK CORP"", ""sha256"": ""52014faf614ca0d7b8040e364f5b3e99f28d5e96b711aa922b490056e2c1d7b5"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q3.zip""}, {""accession"": ""0001000180-13-000050"", ""cik"": ""0001000180"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-07-30"", ""historical_name"": ""SANDISK CORP"", ""sha256"": ""c9134387b650a9194f14b3f832f16aa1a72255c20a0e0b954001a643933cc849"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q3.zip""}, {""accession"": ""0001000180-12-000012"", ""cik"": ""0001000180"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-23"", ""historical_name"": ""SANDISK CORP"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
SNI,0001430602,2010-01-01,2016-01-01,corroborated_candidate,22,1,22,2010-08-09,2015-11-09,True,False,[],"[{""accession"": ""0001564590-15-010192"", ""cik"": ""0001430602"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-11-09"", ""sha256"": ""b91dd693ee811591f77746f1219660a0769cdfad8509f00e9e56a7d970e14d0d"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1430602/000156459015010192/sni-20150930.xml""}, {""accession"": ""0001193125-10-183257"", ""cik"": ""0001430602"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-08-09"", ""historical_name"": ""SCRIPPS NETWORKS INTERACTIVE, INC."", ""sha256"": ""52014faf614ca0d7b8040e364f5b3e99f28d5e96b711aa922b490056e2c1d7b5"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q3.zip""}, {""accession"": ""0001193125-13-329299"", ""cik"": ""0001430602"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-08-09"", ""historical_name"": ""SCRIPPS NETWORKS INTERACTIVE, INC."", ""sha256"": ""c9134387b650a9194f14b3f832f16aa1a72255c20a0e0b954001a643933cc849"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q3.zip""}, {""accession"": ""0001193125-12-089451"", ""cik"": ""0001430602"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-29"", ""historical_name"": ""SCRIPPS NETWORKS INTERACTIVE, INC."", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
SO,0000092122,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-25,2015-11-05,True,False,[],"[{""accession"": ""0000092122-10-000009"", ""cik"": ""0000092122"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-25"", ""historical_name"": ""SOUTHERN CO"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000092122-13-000031"", ""cik"": ""0000092122"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-10"", ""historical_name"": ""SOUTHERN CO"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000092122-12-000016"", ""cik"": ""0000092122"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-24"", ""historical_name"": ""SOUTHERN CO"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
SPG,0001063761,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-25,2015-11-04,True,False,[],"[{""accession"": ""0001047469-10-001324"", ""cik"": ""0001063761"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-25"", ""historical_name"": ""SIMON PROPERTY GROUP INC /DE/"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0001047469-13-005687"", ""cik"": ""0001063761"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-08"", ""historical_name"": ""SIMON PROPERTY GROUP INC /DE/"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001047469-12-001667"", ""cik"": ""0001063761"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-28"", ""historical_name"": ""SIMON PROPERTY GROUP INC /DE/"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
SPGI,0000064040,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-24,2015-11-04,False,True,[],"[{""accession"": ""0000950123-10-016328"", ""cik"": ""0000064040"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-24"", ""historical_name"": ""MCGRAW-HILL COMPANIES INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0001445305-13-000976"", ""cik"": ""0000064040"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-04-30"", ""historical_name"": ""MCGRAW-HILL COMPANIES INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-043165"", ""cik"": ""0000064040"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-07"", ""historical_name"": ""MCGRAW-HILL COMPANIES INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""4ce44eb546467c2538e8ed4965e60b95cc4112c94c775d9c20b46ff431c710f1"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000064040.json""}]"
SPLS,0000791519,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-03-02,2015-11-18,True,False,[],"[{""accession"": ""0001047469-10-001695"", ""cik"": ""0000791519"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-03-02"", ""historical_name"": ""STAPLES INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000791519-13-000054"", ""cik"": ""0000791519"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-22"", ""historical_name"": ""STAPLES INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000791519-12-000003"", ""cik"": ""0000791519"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-29"", ""historical_name"": ""STAPLES INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
SRCL,0000861878,2010-01-01,2016-01-01,confirmed_by_multiple_evidence,2,2,22,2010-08-09,2015-11-09,True,False,[],"[{""accession"": ""0000861878-13-000011"", ""cik"": ""0000861878"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-05-09"", ""sha256"": ""5a3258cabc615e77a5ca7c9b0a231da0a1aa26a80cc8c835a48231c0b04df3d4"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/861878/000086187813000011/srcl-20130331.xml""}, {""accession"": ""0000861878-15-000049"", ""cik"": ""0000861878"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-11-09"", ""sha256"": ""7270e8dfe939219939aebf2d2bbccdffe870cc7ae76a2d28766d162fe3aee55a"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/861878/000086187815000049/srcl-20150930.xml""}, {""accession"": ""0001193125-10-182805"", ""cik"": ""0000861878"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-08-09"", ""historical_name"": ""STERICYCLE INC"", ""sha256"": ""52014faf614ca0d7b8040e364f5b3e99f28d5e96b711aa922b490056e2c1d7b5"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q3.zip""}, {""accession"": ""0000861878-13-000018"", ""cik"": ""0000861878"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-08-08"", ""historical_name"": ""STERICYCLE INC"", ""sha256"": ""c9134387b650a9194f14b3f832f16aa1a72255c20a0e0b954001a643933cc849"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q3.zip""}, {""accession"": ""0001193125-12-085222"", ""cik"": ""0000861878"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-28"", ""historical_name"": ""STERICYCLE INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
STI,0000750556,2010-01-01,2016-01-01,confirmed_by_multiple_evidence,7,7,24,2010-02-23,2015-11-06,True,False,[],"[{""accession"": ""0001193125-10-037170"", ""cik"": ""0000750556"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-02-23"", ""sha256"": ""07f88dfc862bce409af5c4cbe7577cd2fc3dbab9f3958e0ab16e39c6a25ee5a7"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/750556/000119312510037170/sti-20091231.xml""}, {""accession"": ""0001193125-10-107560"", ""cik"": ""0000750556"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-05-05"", ""sha256"": ""b54d33a9151ddcd1a2819f7d7bc293e490e478c42b6b07958b1a8978ec4025d6"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/750556/000119312510107560/sti-20100331.xml""}, {""accession"": ""0001193125-10-181040"", ""cik"": ""0000750556"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-08-06"", ""sha256"": ""ed4bb7bcd43eddc41aab9c02f8fc5f79c0ac6b3e94b8ee4fc4c34d39f653c810"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/750556/000119312510181040/sti-20100630.xml""}, {""accession"": ""0001193125-10-250319"", ""cik"": ""0000750556"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-11-05"", ""sha256"": ""ab0f2386c6ca2a035600af572e190247271ab9dcc4a5f29845c6829569979759"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/750556/000119312510250319/sti-20100930.xml""}, {""accession"": ""0001193125-11-046750"", ""cik"": ""0000750556"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2011-02-25"", ""sha256"": ""4bfdfd753072163154e8c1ac5684e67f27e2353aae7c070bd436006c19264a3a"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/750556/000119312511046750/sti-20101231.xml""}, {""accession"": ""0001193125-11-129710"", ""cik"": ""0000750556"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2011-05-06"", ""sha256"": ""3a9181cb9d7870dbc040d1c1fe30bde7533dc64f62cf066ff19c996df8204574"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/750556/000119312511129710/sti-20110331.xml""}, {""accession"": ""0001193125-11-216131"", ""cik"": ""0000750556"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2011-08-09"", ""sha256"": ""78313b5e82999ff475ff495c585112a1ec95ec9036e0f704095539b9b0bca826"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/750556/000119312511216131/sti-20110630.xml""}, {""accession"": ""0000750556-13-000114"", ""cik"": ""0000750556"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-07"", ""historical_name"": ""SUNTRUST BANKS INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000750556-12-000053"", ""cik"": ""0000750556"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-24"", ""historical_name"": ""SUNTRUST BANKS INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
STJ,0000203077,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-03-02,2015-11-10,True,False,[],"[{""accession"": ""0000897101-10-000409"", ""cik"": ""0000203077"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-03-02"", ""historical_name"": ""ST JUDE MEDICAL INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000203077-13-000006"", ""cik"": ""0000203077"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-07"", ""historical_name"": ""ST JUDE MEDICAL INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000897101-12-000354"", ""cik"": ""0000203077"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-29"", ""historical_name"": ""ST JUDE MEDICAL INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
STR,0000751652,2010-01-01,2010-06-30,corroborated_candidate,2,0,2,2010-03-01,2010-05-05,True,False,[],"[{""accession"": ""0000751652-10-000006"", ""cik"": ""0000751652"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-03-01"", ""historical_name"": ""QUESTAR CORP"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000751652-10-000023"", ""cik"": ""0000751652"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-05-05"", ""historical_name"": ""QUESTAR CORP"", ""sha256"": ""25f416b020fd3e62a67dbf8c6522c9f239e716099b61cf5d05a59a91ffdef1f1"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q2.zip""}]"
STT,0000093751,2010-01-01,2016-01-01,corroborated_candidate,24,1,24,2010-02-22,2015-11-06,True,False,[],"[{""accession"": ""0001193125-10-036481"", ""cik"": ""0000093751"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-02-22"", ""sha256"": ""5b7a7b9f6c861f44b4c486cef6c07d6be8bc8db841cac882cd18f677fdcbe24b"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/93751/000119312510036481/stt-20091231.xml""}, {""accession"": ""0000093751-13-000084"", ""cik"": ""0000093751"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-03"", ""historical_name"": ""STATE STREET CORP"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-079737"", ""cik"": ""0000093751"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-27"", ""historical_name"": ""STATE STREET CORP"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
STX,0001137789,2012-07-02,2016-01-01,corroborated_candidate,14,0,14,2012-08-09,2015-10-30,True,False,[],"[{""accession"": ""0001047469-12-007998"", ""cik"": ""0001137789"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-08-09"", ""historical_name"": ""SEAGATE TECHNOLOGY PLC"", ""sha256"": ""a5b705fab7948837fc890d820c2b809d4afdb0ff1836129ad5a16127275f0ebf"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q3.zip""}, {""accession"": ""0001104659-14-032674"", ""cik"": ""0001137789"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2014-04-30"", ""historical_name"": ""SEAGATE TECHNOLOGY PLC"", ""sha256"": ""ab03600231a08369a980a31dde8bb78b6cd49f56d39ab7b90ca5bc0cfd52aa7f"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2014q2.zip""}, {""accession"": ""0001104659-15-074539"", ""cik"": ""0001137789"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2015-10-30"", ""historical_name"": ""SEAGATE TECHNOLOGY PLC"", ""sha256"": ""1723b41ef2a1d3ea6595f6052ef229a80e03cd183391ca9e297a894f9e589d83"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2015q4.zip""}]"
STZ,0000016918,2010-01-01,2016-01-01,corroborated_candidate,21,0,21,2010-10-12,2015-10-07,True,False,[],"[{""accession"": ""0000950123-10-092653"", ""cik"": ""0000016918"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-10-12"", ""historical_name"": ""CONSTELLATION BRANDS, INC."", ""sha256"": ""3dc43a8559cba9e1a9bb5a283a99e1fdfd2b0eaa7a9460887d5b4c70d69cef63"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q4.zip""}, {""accession"": ""0000016918-13-000010"", ""cik"": ""0000016918"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-07-10"", ""historical_name"": ""CONSTELLATION BRANDS, INC."", ""sha256"": ""c9134387b650a9194f14b3f832f16aa1a72255c20a0e0b954001a643933cc849"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q3.zip""}, {""accession"": ""0001193125-12-006519"", ""cik"": ""0000016918"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-01-09"", ""historical_name"": ""CONSTELLATION BRANDS, INC."", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
SUN,0000095304,2010-01-01,2012-10-05,confirmed_by_multiple_evidence,9,9,8,2010-08-05,2012-08-02,True,False,[],"[{""accession"": ""0001193125-10-179315"", ""cik"": ""0000095304"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-08-05"", ""sha256"": ""ca3d1a62fa66a9c468e0ba99a2b917f039925e4ff6b61e7b2f6ebf6b4b56bb60"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/95304/000119312510179315/sun-20100630.xml""}, {""accession"": ""0001193125-10-248118"", ""cik"": ""0000095304"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-11-04"", ""sha256"": ""4c72c49f45ace1daa88fcec4bdb0a3c31f9734aa7899e1068d16e86deecc1d96"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/95304/000119312510248118/sun-20100930.xml""}, {""accession"": ""0001193125-11-050224"", ""cik"": ""0000095304"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2011-02-28"", ""sha256"": ""7917c00dfd8d3a02534b49fe82906973320a5920ac0d20494baa307e3a315da5"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/95304/000119312511050224/sun-20101231.xml""}, {""accession"": ""0001193125-11-128781"", ""cik"": ""0000095304"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2011-05-05"", ""sha256"": ""6c3317d8eb52d1ad2dd5d1ee1e8eabfba6648502c3619079cc0c7122ed1dc484"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/95304/000119312511128781/sun-20110331.xml""}, {""accession"": ""0001193125-11-217562"", ""cik"": ""0000095304"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2011-08-10"", ""sha256"": ""743aeaf91c9496de9b14f8ce8cb17dba9fbc3ee3dcf9ab1db5a4ab378bd6ff3f"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/95304/000119312511217562/sun-20110630.xml""}, {""accession"": ""0001193125-11-295379"", ""cik"": ""0000095304"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2011-11-03"", ""sha256"": ""cb04e110496dcd2bd109a83316cbff0dd8e7f463ec2c5a7a1ee38f7b5041b6a5"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/95304/000119312511295379/sun-20110930.xml""}, {""accession"": ""0001193125-12-085407"", ""cik"": ""0000095304"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2012-02-28"", ""sha256"": ""b12129175282c6869d5871f82fc1a24846ec0a0fde7cb495d00055994b73495b"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/95304/000119312512085407/sun-20111231.xml""}, {""accession"": ""0001193125-12-217995"", ""cik"": ""0000095304"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2012-05-08"", ""sha256"": ""0179ac203377e38ef18e2c89aeb5ff583561bad62272cec96380ef1d364caa47"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/95304/000119312512217995/sun-20120331.xml""}, {""accession"": ""0001193125-12-332203"", ""cik"": ""0000095304"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2012-08-02"", ""sha256"": ""5a4370fd735f42f0477597107936fc0a32f03d40728df89bde7d5fc7ec8c946b"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/95304/000119312512332203/sun-20120630.xml""}]"
SVU,0000095521,2010-01-01,2012-04-23,corroborated_candidate,10,0,10,2010-01-14,2012-04-19,True,False,[],"[{""accession"": ""0000950123-10-002359"", ""cik"": ""0000095521"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-01-14"", ""historical_name"": ""SUPERVALU INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000950123-11-037681"", ""cik"": ""0000095521"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2011-04-21"", ""historical_name"": ""SUPERVALU INC"", ""sha256"": ""10a6f98f14d2a341e938a379ea32beb4857b01d59facf04e6e7b3c68558a95d1"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2011q2.zip""}, {""accession"": ""0001193125-12-009623"", ""cik"": ""0000095521"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-01-12"", ""historical_name"": ""SUPERVALU INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}]"
