year,as_of,symbol,cik,entity_id,identity_tier,expected_sessions,yahoo_sessions,yahoo_first,yahoo_last,finsaber_sessions,finsaber_first,finsaber_last,overlap_returns,overlap_status,overlap_p99,known_cik_conflict,selected_source,coverage_status,price_attribution,price_source_status,terminal_status,identity_valid_from,identity_valid_to,membership_end_reason,sic,membership_exit_next_365d
2014,2014-03-31,VNO,0000899689,cik:0000899689,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,2.610232516888635e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2005-08-12,2016-01-01,source_boundary,6798,False
2014,2014-03-31,VRSN,0001014473,cik:0001014473,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,2.3737019212544123e-07,False,yahoo,complete,accredited_entity_interval,tier_a,none,2006-02-01,2016-01-01,source_boundary,7371,False
2014,2014-03-31,VRTX,0000875320,cik:0000875320,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,0.00016179200509249485,False,yahoo,complete,accredited_entity_interval,tier_a,none,2013-09-23,2016-01-01,source_boundary,2834,False
2014,2014-03-31,VTR,0000740260,cik:0000740260,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,0.00016924743567859005,False,yahoo,complete,accredited_entity_interval,tier_a,none,2009-03-04,2016-01-01,source_boundary,6798,False
2014,2014-03-31,VZ,0000732712,cik:0000732712,confirmed_by_multiple_evidence,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,3.2895833380453007e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,4813,False
2014,2014-03-31,WAT,0001000697,cik:0001000697,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,6.99060960507314e-08,False,yahoo,complete,accredited_entity_interval,tier_a,none,2002-01-02,2016-01-01,source_boundary,3826,False
2014,2014-03-31,WBA,0001618921,cik:0001618921,corroborated_candidate,253,0,,,253,2013-04-01,2014-03-31,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,,False
2014,2014-03-31,WDC,0000106040,cik:0000106040,confirmed_by_multiple_evidence,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,0.0005324131460038937,False,yahoo,complete,accredited_entity_interval,tier_a,none,2009-07-01,2016-01-01,source_boundary,3572,False
2014,2014-03-31,WEC,0000783325,cik:0000783325,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,3.3963373692169627e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2008-10-31,2016-01-01,source_boundary,4931,False
2014,2014-03-31,WELL,0000766704,cik:0000766704,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,2.249076024671837e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2009-01-30,2016-01-01,source_boundary,6798,False
2014,2014-03-31,WFC,0000072971,cik:0000072971,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,3.2112647309900932e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,6021,False
2014,2014-03-31,WFM,0000865436,cik:0000865436,corroborated_candidate,253,0,,,253,2013-04-01,2014-03-31,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2006-01-03,2016-01-01,source_boundary,5411,False
2014,2014-03-31,WHR,0000106640,cik:0000106640,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,1.1915736870138362e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,3630,False
2014,2014-03-31,WIN,0001282266,cik:0001282266,corroborated_candidate,253,0,,,253,2013-04-01,2014-03-31,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2006-07-18,2015-04-07,exit,4813,False
2014,2014-03-31,WLP,0001156039,cik:0001156039,reviewed_alias,253,0,,,0,,,0,insufficient_overlap,,False,,incomplete_prices,legacy_symbol_unattributed,excluded,none,2009-12-01,2014-12-03,ticker_change,6324,False
2014,2014-03-31,WM,0000823768,cik:0000823768,confirmed_by_multiple_evidence,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,2.6267016188286086e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1998-07-17,2016-01-01,source_boundary,4953,False
2014,2014-03-31,WMB,0000107263,cik:0000107263,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,4.482359961817117e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,4922,False
2014,2014-03-31,WMT,0000104169,cik:0000104169,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,4.308968058531319e-05,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,5331,False
2014,2014-03-31,WU,0001365135,cik:0001365135,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,8.463236802496166e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2006-10-02,2016-01-01,source_boundary,7389,False
2014,2014-03-31,WY,0000106535,cik:0000106535,confirmed_by_multiple_evidence,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,5.135252698542652e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,6798,False
2014,2014-03-31,WYND,,,,253,0,,,0,,,0,insufficient_overlap,,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,2006-08-01,2016-01-01,source_boundary,,False
2014,2014-03-31,WYNN,0001174922,cik:0001174922,confirmed_by_multiple_evidence,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,2.389814996242579e-05,False,yahoo,complete,accredited_entity_interval,tier_a,none,2008-11-14,2016-01-01,source_boundary,7011,False
2014,2014-03-31,X,0001163302,cik:0001163302,confirmed_by_multiple_evidence,253,0,,,253,2013-04-01,2014-03-31,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1996-01-02,2014-07-02,exit,3312,True
2014,2014-03-31,XEL,0000072903,cik:0000072903,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,4.418947490441032e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,4931,False
2014,2014-03-31,XL,0000875159,cik:0000875159,corroborated_candidate,253,0,,,0,,,0,insufficient_overlap,,False,,incomplete_prices,legacy_symbol_unattributed,excluded,none,2001-09-04,2016-01-01,source_boundary,6331,False
2014,2014-03-31,XLNX,0000743988,cik:0000743988,corroborated_candidate,253,0,,,253,2013-04-01,2014-03-31,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,1999-11-08,2016-01-01,source_boundary,3674,False
2014,2014-03-31,XOM,,,,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,1.553537670876404e-06,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,,False
2014,2014-03-31,XRAY,0000818479,cik:0000818479,confirmed_by_multiple_evidence,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,0.00011525054407249158,False,yahoo,complete,accredited_entity_interval,tier_a,none,2008-11-14,2016-01-01,source_boundary,3843,False
2014,2014-03-31,XRX,,,,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,4.4679701897649727e-05,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,1996-01-02,2016-01-01,source_boundary,,False
2014,2014-03-31,XYL,0001524472,cik:0001524472,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,3.2879254055040448e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2011-11-01,2016-01-01,source_boundary,3561,False
2014,2014-03-31,YUM,0001041061,cik:0001041061,corroborated_candidate,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,0.004689414498114771,False,yahoo,complete,accredited_entity_interval,tier_a,none,1997-10-07,2016-01-01,source_boundary,5812,False
2014,2014-03-31,ZBH,,,,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,2.0718313287027014e-06,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,2001-08-07,2016-01-01,source_boundary,,False
2014,2014-03-31,ZION,0000109380,cik:0000109380,confirmed_by_multiple_evidence,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,0.00019759393340819669,False,yahoo,complete,accredited_entity_interval,tier_a,none,2001-06-25,2016-01-01,source_boundary,6021,False
2014,2014-03-31,ZTS,0001555280,cik:0001555280,confirmed_by_multiple_evidence,253,253,2013-04-01,2014-03-31,253,2013-04-01,2014-03-31,252,consistent_overlap,3.1097734547647085e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2013-06-24,2016-01-01,source_boundary,2834,False
2014,2014-03-31,SPY,,,benchmark,253,253,2013-04-01,2014-03-31,0,,,0,not_applicable,,False,yahoo,complete,benchmark,benchmark,none,,,,,False
2014,2014-06-30,A,0001090872,cik:0001090872,corroborated_candidate,253,253,2013-06-28,2014-06-30,253,2013-06-28,2014-06-30,252,consistent_overlap,4.0967707511185835e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2000-06-05,2016-01-01,source_boundary,3825,False
2014,2014-06-30,AABA,,,,253,0,,,253,2013-06-28,2014-06-30,0,insufficient_overlap,,False,,identity_unresolved,legacy_symbol_unattributed,excluded,none,1999-12-08,2016-01-01,source_boundary,,False
2014,2014-06-30,AAPL,0000320193,cik:0000320193,confirmed_by_multiple_evidence,253,253,2013-06-28,2014-06-30,253,2013-06-28,2014-06-30,252,consistent_overlap,8.415458549115857e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,3571,False
2014,2014-06-30,ABBV,0001551152,cik:0001551152,corroborated_candidate,253,253,2013-06-28,2014-06-30,253,2013-06-28,2014-06-30,252,consistent_overlap,2.7723206363283756e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2013-01-02,2016-01-01,source_boundary,2834,False
2014,2014-06-30,ABC,0001140859,cik:0001140859,corroborated_candidate,253,0,,,253,2013-06-28,2014-06-30,0,insufficient_overlap,,False,,archive_evidence_missing,legacy_symbol_unattributed,excluded,none,2001-08-30,2016-01-01,source_boundary,5122,False
2014,2014-06-30,ABT,0000001800,cik:0000001800,corroborated_candidate,253,253,2013-06-28,2014-06-30,253,2013-06-28,2014-06-30,252,consistent_overlap,3.19475186685625e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,1996-01-02,2016-01-01,source_boundary,2834,False
2014,2014-06-30,ACN,0001467373,cik:0001467373,confirmed_by_multiple_evidence,253,253,2013-06-28,2014-06-30,253,2013-06-28,2014-06-30,252,consistent_overlap,1.6053297944729205e-06,False,yahoo,complete,accredited_entity_interval,tier_a,none,2011-07-06,2016-01-01,source_boundary,7389,False
